x0000,y0000,x0001,y0001,x0002,y0002
2.347,0.082299, , , , ,
2.3475,0.11191, , , , ,
2.348,0.19316, , , , ,
2.3485,0.28363, , , , ,
2.349,0.32048, , , , ,
2.3495,0.29383, , , , ,
2.35,0.23659, , , , ,
2.3505,0.18823, , , , ,
2.351,0.15632, , , , ,
2.3515,0.12079, , , , ,
2.352,0.064535, , , , ,
2.3525,-0.0052065, , , , ,
2.353,-0.088766, , , , ,
2.3535,-0.14995, , , , ,
2.354,-0.18713, , , , ,
2.3545,-0.22989, , , , ,
2.355,-0.25095, , , , ,
2.3555,-0.23055, , , , ,
2.356,-0.20029, , , , ,
2.3565,-0.19733, , , , ,
2.357,-0.21147, , , , ,
2.3575,-0.22858, , , , ,
2.358,-0.23845, , , , ,
2.3585,-0.22595, , , , ,
2.359,-0.18976, , , , ,
2.3595,-0.15324, , , , ,
2.36,-0.13811, , , , ,
2.3605,-0.13384, , , , ,
2.361,-0.13482, , , , ,
2.3615,-0.12726, , , , ,
2.362,-0.11081, , , , ,
2.3625,-0.094359, , , , ,
2.363,-0.08449, , , , ,
2.3635,-0.070015, , , , ,
2.364,-0.047974, , , , ,
2.3645,-0.031196, , , , ,
2.365,-0.013103, , , , ,
2.3655,0.010583, , , , ,
2.366,0.043151, , , , ,
2.3665,0.071772, , , , ,
2.367,0.086905, , , , ,
2.3675,0.099077, , , , ,
2.368,0.12309, , , , ,
2.3685,0.14382, , , , ,
2.369,0.14645, , , , ,
2.3695,0.13658, , , , ,
2.37,0.11618, , , , ,
2.3705,0.088879, , , , ,
2.371,0.059271, , , , ,
2.3715,0.031966, , , , ,
2.372,0.0092675, , , , ,
2.3725,-0.0068515, , , , ,
2.373,-0.011458, , , , ,
2.3735,-0.015406, , , , ,
2.374,-0.020669, , , , ,
2.3745,-0.024617, , , , ,
2.375,-0.022643, , , , ,
2.3755,-0.016721, , , , ,
2.376,-0.0061935, , , , ,
2.3765,0.0017015, , , , ,
2.377,0.0086095, , , , ,
2.3775,0.018808, , , , ,
2.378,0.026045, , , , ,
2.3785,0.023084, , , , ,
2.379,0.020452, , , , ,
2.3795,0.022426, , , , ,
2.38,0.026374, , , , ,
2.3805,0.029993, , , , ,
2.381,0.035256, , , , ,
2.3815,0.044138, , , , ,
2.382,0.051047, , , , ,
2.3825,0.052692, , , , ,
2.383,0.047099, , , , ,
2.3835,0.044796, , , , ,
2.384,0.060258, , , , ,
2.3845,0.081312, , , , ,
2.385,0.093484, , , , ,
2.3855,0.08855, , , , ,
2.386,0.079009, , , , ,
2.3865,0.07572, , , , ,
2.387,0.073088, , , , ,
2.3875,0.051705, , , , ,
2.388,0.026045, , , , ,
2.3885,0.0089385, , , , ,
2.389,0.0049915, , , , ,
2.3895,0.0089385, , , , ,
2.39,0.016505, , , , ,
2.3905,0.013544, , , , ,
2.391,-0.0042205, , , , ,
2.3915,-0.0075095, , , , ,
2.392,-0.0012595, , , , ,
2.3925,-0.0025755, , , , ,
2.393,-0.012445, , , , ,
2.3935,-0.021985, , , , ,
2.394,-0.021327, , , , ,
2.3945,-0.014419, , , , ,
2.395,-0.011787, , , , ,
2.3955,-0.012774, , , , ,
2.396,-0.016393, , , , ,
2.3965,-0.022972, , , , ,
2.397,-0.031196, , , , ,
2.3975,-0.042052, , , , ,
2.398,-0.053895, , , , ,
2.3985,-0.057843, , , , ,
2.399,-0.06212, , , , ,
2.3995,-0.059488, , , , ,
2.4,-0.043697, , , , ,
2.4005,-0.028236, , , , ,
2.401,-0.012116, , , , ,
2.4015,0.0033465, , , , ,
2.402,0.0082805, , , , ,
2.4025,0.0076225, , , , ,
2.403,0.0053205, , , , ,
2.4035,-0.00027255, , , , ,
2.404,-0.00060155, , , , ,
2.4045,0.01815, , , , ,
2.405,0.067495, , , , ,
2.4055,0.15237, , , , ,
2.406,0.26356, , , , ,
2.4065,0.34087, , , , ,
2.407,0.34975, , , , ,
2.4075,0.31587, , , , ,
2.408,0.27475, , , , ,
2.4085,0.22507, , , , ,
2.409,0.15763, , , , ,
2.4095,0.07243, , , , ,
2.41,-0.051922, , , , ,
2.4105,-0.16311, , , , ,
2.411,-0.17923, , , , ,
2.4115,-0.14239, , , , ,
2.412,-0.15226, , , , ,
2.4125,-0.20029, , , , ,
2.413,-0.21443, , , , ,
2.4135,-0.19371, , , , ,
2.414,-0.17298, , , , ,
2.4145,-0.16246, , , , ,
2.415,-0.16278, , , , ,
2.4155,-0.17923, , , , ,
2.416,-0.21443, , , , ,
2.4165,-0.24174, , , , ,
2.417,-0.2447, , , , ,
2.4175,-0.22825, , , , ,
2.418,-0.20292, , , , ,
2.4185,-0.1743, , , , ,
2.419,-0.15028, , , , ,
2.4195,-0.13416, , , , ,
2.42,-0.11739, , , , ,
2.4205,-0.091727, , , , ,
2.421,-0.065738, , , , ,
2.4215,-0.044026, , , , ,
2.422,-0.025933, , , , ,
2.4225,-0.010471, , , , ,
2.423,0.0033465, , , , ,
2.4235,0.017821, , , , ,
2.424,0.026045, , , , ,
2.4245,0.029006, , , , ,
2.425,0.033282, , , , ,
2.4255,0.043151, , , , ,
2.426,0.049073, , , , ,
2.4265,0.051705, , , , ,
2.427,0.05006, , , , ,
2.4275,0.048415, , , , ,
2.428,0.064206, , , , ,
2.4285,0.11224, , , , ,
2.429,0.18297, , , , ,
2.4295,0.23593, , , , ,
2.43,0.24744, , , , ,
2.4305,0.26225, , , , ,
2.431,0.27475, , , , ,
2.4315,0.25764, , , , ,
2.432,0.21619, , , , ,
2.4325,0.18165, , , , ,
2.433,0.15796, , , , ,
2.4335,0.12408, , , , ,
2.434,0.058942, , , , ,
2.4345,-0.024617, , , , ,
2.435,-0.09074, , , , ,
2.4355,-0.13877, , , , ,
2.436,-0.15489, , , , ,
2.4365,-0.15949, , , , ,
2.437,-0.16542, , , , ,
2.4375,-0.16476, , , , ,
2.438,-0.1516, , , , ,
2.4385,-0.13811, , , , ,
2.439,-0.13515, , , , ,
2.4395,-0.13351, , , , ,
2.44,-0.11739, , , , ,
2.4405,-0.091398, , , , ,
2.441,-0.070344, , , , ,
2.4415,-0.056856, , , , ,
2.442,-0.041394, , , , ,
2.4425,-0.027249, , , , ,
2.443,-0.015406, , , , ,
2.4435,-0.0019175, , , , ,
2.444,0.0089385, , , , ,
2.4445,0.017492, , , , ,
2.445,0.021768, , , , ,
2.4455,0.030322, , , , ,
2.446,0.039204, , , , ,
2.4465,0.04677, , , , ,
2.447,0.087234, , , , ,
2.4475,0.1902, , , , ,
2.448,0.29712, , , , ,
2.4485,0.33232, , , , ,
2.449,0.33594, , , , ,
2.4495,0.34054, , , , ,
2.45,0.32048, , , , ,
2.4505,0.2833, , , , ,
2.451,0.25337, , , , ,
2.4515,0.21751, , , , ,
2.452,0.16224, , , , ,
2.4525,0.080654, , , , ,
2.453,-0.0061935, , , , ,
2.4535,-0.074621, , , , ,
2.454,-0.13976, , , , ,
2.4545,-0.21608, , , , ,
2.455,-0.26937, , , , ,
2.4555,-0.28878, , , , ,
2.456,-0.30457, , , , ,
2.4565,-0.32135, , , , ,
2.457,-0.30687, , , , ,
2.4575,-0.26509, , , , ,
2.458,-0.24141, , , , ,
2.4585,-0.2345, , , , ,
2.459,-0.21937, , , , ,
2.4595,-0.18483, , , , ,
2.46,-0.14469, , , , ,
2.4605,-0.11212, , , , ,
2.461,-0.088108, , , , ,
2.4615,-0.066396, , , , ,
2.462,-0.046658, , , , ,
2.4625,-0.02988, , , , ,
2.463,-0.015077, , , , ,
2.4635,-0.0075095, , , , ,
2.464,-0.0042205, , , , ,
2.4645,0.0023595, , , , ,
2.465,0.0092675, , , , ,
2.4655,0.022426, , , , ,
2.466,0.029664, , , , ,
2.4665,0.028677, , , , ,
2.467,0.032624, , , , ,
2.4675,0.043151, , , , ,
2.468,0.05631, , , , ,
2.4685,0.078351, , , , ,
2.469,0.10072, , , , ,
2.4695,0.11651, , , , ,
2.47,0.12079, , , , ,
2.4705,0.10895, , , , ,
2.471,0.10006, , , , ,
2.4715,0.10434, , , , ,
2.472,0.10171, , , , ,
2.4725,0.083944, , , , ,
2.473,0.069798, , , , ,
2.4735,0.058613, , , , ,
2.474,0.044467, , , , ,
2.4745,0.028348, , , , ,
2.475,0.017163, , , , ,
2.4755,0.0056495, , , , ,
2.476,-0.0015885, , , , ,
2.4765,-0.0055355, , , , ,
2.477,-0.0075095, , , , ,
2.4775,-0.011129, , , , ,
2.478,-0.0071805, , , , ,
2.4785,0.0066365, , , , ,
2.479,0.012228, , , , ,
2.4795,0.011241, , , , ,
2.48,0.015518, , , , ,
2.4805,0.0244, , , , ,
2.481,0.02769, , , , ,
2.4815,0.027361, , , , ,
2.482,0.028019, , , , ,
2.4825,0.024729, , , , ,
2.483,0.022097, , , , ,
2.4835,0.026374, , , , ,
2.484,0.029335, , , , ,
2.4845,0.018808, , , , ,
2.485,0.0066365, , , , ,
2.4855,0.011899, , , , ,
2.486,0.023413, , , , ,
2.4865,0.033611, , , , ,
2.487,0.042494, , , , ,
2.4875,0.046112, , , , ,
2.488,0.046112, , , , ,
2.4885,0.045783, , , , ,
2.489,0.038875, , , , ,
2.4895,0.019794, , , , ,
2.49,-0.0035625, , , , ,
2.4905,-0.021327, , , , ,
2.491,-0.036131, , , , ,
2.4915,-0.044355, , , , ,
2.492,-0.039092, , , , ,
2.4925,-0.030867, , , , ,
2.493,-0.02988, , , , ,
2.4935,-0.032512, , , , ,
2.494,-0.036131, , , , ,
2.4945,-0.038105, , , , ,
2.495,-0.032183, , , , ,
2.4955,-0.020669, , , , ,
2.496,-0.013432, , , , ,
2.4965,-0.0081675, , , , ,
2.497,0.00038545, , , , ,
2.4975,0.00038545, , , , ,
2.498,-0.0052065, , , , ,
2.4985,-0.0022465, , , , ,
2.499,0.0040045, , , , ,
2.4995,0.0066365, , , , ,
2.5,0.013544, , , , ,
2.5005,0.020123, , , , ,
2.501,0.029006, , , , ,
2.5015,0.045783, , , , ,
2.502,0.051705, , , , ,
2.5025,0.044796, , , , ,
2.503,0.030651, , , , ,
2.5035,0.0066365, , , , ,
2.504,-0.0108, , , , ,
2.5045,-0.0071805, , , , ,
2.505,-0.0055355, , , , ,
2.5055,-0.021985, , , , ,
2.506,-0.035802, , , , ,
2.5065,-0.028564, , , , ,
2.507,-0.01705, , , , ,
2.5075,-0.023959, , , , ,
2.508,-0.038434, , , , ,
2.5085,-0.040079, , , , ,
2.509,-0.030538, , , , ,
2.5095,-0.0071805, , , , ,
2.51,0.011241, , , , ,
2.5105,0.014531, , , , ,
2.511,0.012557, , , , ,
2.5115,0.0244, , , , ,
2.512,0.049731, , , , ,
2.5125,0.050389, , , , ,
2.513,0.023413, , , , ,
2.5135,-0.0088255, , , , ,
2.514,-0.013432, , , , ,
2.5145,0.0069655, , , , ,
2.515,0.014531, , , , ,
2.5155,-0.0052065, , , , ,
2.516,-0.049948, , , , ,
2.5165,-0.095017, , , , ,
2.517,-0.1141, , , , ,
2.5175,-0.10423, , , , ,
2.518,-0.08449, , , , ,
2.5185,-0.06837, , , , ,
2.519,-0.055211, , , , ,
2.5195,-0.047645, , , , ,
2.52,-0.044684, , , , ,
2.5205,-0.044355, , , , ,
2.521,-0.045013, , , , ,
2.5215,-0.018037, , , , ,
2.522,0.042822, , , , ,
2.5225,0.065851, , , , ,
2.523,0.034927, , , , ,
2.5235,0.0079515, , , , ,
2.524,0.017821, , , , ,
2.5245,0.035585, , , , ,
2.525,0.051047, , , , ,
2.5255,0.067824, , , , ,
2.526,0.084273, , , , ,
2.5265,0.091181, , , , ,
2.527,0.10138, , , , ,
2.5275,0.12441, , , , ,
2.528,0.13395, , , , ,
2.5285,0.11388, , , , ,
2.529,0.069798, , , , ,
2.5295,0.012228, , , , ,
2.53,-0.038105, , , , ,
2.5305,-0.072976, , , , ,
2.531,-0.1016, , , , ,
2.5315,-0.13252, , , , ,
2.532,-0.14798, , , , ,
2.5325,-0.13778, , , , ,
2.533,-0.1312, , , , ,
2.5335,-0.13745, , , , ,
2.534,-0.1289, , , , ,
2.5345,-0.097978, , , , ,
2.535,-0.071331, , , , ,
2.5355,-0.051264, , , , ,
2.536,-0.019024, , , , ,
2.5365,0.0092675, , , , ,
2.537,0.011899, , , , ,
2.5375,0.010912, , , , ,
2.538,0.014531, , , , ,
2.5385,0.015518, , , , ,
2.539,0.0099255, , , , ,
2.5395,-0.0048775, , , , ,
2.54,-0.015406, , , , ,
2.5405,-0.023959, , , , ,
2.541,-0.038105, , , , ,
2.5415,-0.045671, , , , ,
2.542,-0.035144, , , , ,
2.5425,-0.0068515, , , , ,
2.543,0.013873, , , , ,
2.5435,0.01486, , , , ,
2.544,0.014531, , , , ,
2.5445,0.025387, , , , ,
2.545,0.038217, , , , ,
2.5455,0.038875, , , , ,
2.546,0.031966, , , , ,
2.5465,0.032295, , , , ,
2.547,0.033282, , , , ,
2.5475,0.029006, , , , ,
2.548,0.030322, , , , ,
2.5485,0.028019, , , , ,
2.549,0.023084, , , , ,
2.5495,0.017492, , , , ,
2.55,0.025058, , , , ,
2.5505,0.048744, , , , ,
2.551,0.084931, , , , ,
2.5515,0.13263, , , , ,
2.552,0.14842, , , , ,
2.5525,0.13165, , , , ,
2.553,0.13395, , , , ,
2.5535,0.13954, , , , ,
2.554,0.105, , , , ,
2.5545,0.058284, , , , ,
2.555,0.041178, , , , ,
2.5555,0.046112, , , , ,
2.556,0.028677, , , , ,
2.5565,-0.012774, , , , ,
2.557,-0.058501, , , , ,
2.5575,-0.093372, , , , ,
2.558,-0.11081, , , , ,
2.5585,-0.10686, , , , ,
2.559,-0.092714, , , , ,
2.5595,-0.09403, , , , ,
2.56,-0.095017, , , , ,
2.5605,-0.075936, , , , ,
2.561,-0.060475, , , , ,
2.5615,-0.05554, , , , ,
2.562,-0.046329, , , , ,
2.5625,-0.027249, , , , ,
2.563,-0.013103, , , , ,
2.5635,-0.010142, , , , ,
2.564,-0.0052065, , , , ,
2.5645,0.0079515, , , , ,
2.565,0.025387, , , , ,
2.5655,0.047428, , , , ,
2.566,0.064535, , , , ,
2.5665,0.067166, , , , ,
2.567,0.057626, , , , ,
2.5675,0.050389, , , , ,
2.568,0.049731, , , , ,
2.5685,0.061903, , , , ,
2.569,0.06289, , , , ,
2.5695,0.04677, , , , ,
2.57,0.037888, , , , ,
2.5705,0.032953, , , , ,
2.571,0.034598, , , , ,
2.5715,0.038875, , , , ,
2.572,0.014202, , , , ,
2.5725,-0.014419, , , , ,
2.573,-0.015406, , , , ,
2.5735,-0.012116, , , , ,
2.574,-0.014419, , , , ,
2.5745,-0.0052065, , , , ,
2.575,0.014202, , , , ,
2.5755,0.020123, , , , ,
2.576,-0.014419, , , , ,
2.5765,-0.052579, , , , ,
2.577,-0.058172, , , , ,
2.5775,-0.051264, , , , ,
2.578,-0.03975, , , , ,
2.5785,-0.022643, , , , ,
2.579,-0.013432, , , , ,
2.5795,-0.026591, , , , ,
2.58,-0.049619, , , , ,
2.5805,-0.065738, , , , ,
2.581,-0.076594, , , , ,
2.5815,-0.090411, , , , ,
2.582,-0.096004, , , , ,
2.5825,-0.085806, , , , ,
2.583,-0.07166, , , , ,
2.5835,-0.064751, , , , ,
2.584,-0.056856, , , , ,
2.5845,-0.044355, , , , ,
2.585,-0.028893, , , , ,
2.5855,-0.0091545, , , , ,
2.586,0.0013725, , , , ,
2.5865,0.0092675, , , , ,
2.587,0.02111, , , , ,
2.5875,0.03394, , , , ,
2.588,0.037559, , , , ,
2.5885,0.028677, , , , ,
2.589,0.019794, , , , ,
2.5895,0.014531, , , , ,
2.59,0.013544, , , , ,
2.5905,0.01815, , , , ,
2.591,0.017492, , , , ,
2.5915,0.014531, , , , ,
2.592,0.020452, , , , ,
2.5925,0.033282, , , , ,
2.593,0.048415, , , , ,
2.5935,0.060587, , , , ,
2.594,0.072101, , , , ,
2.5945,0.075391, , , , ,
2.595,0.067495, , , , ,
2.5955,0.052692, , , , ,
2.596,0.038875, , , , ,
2.5965,0.029006, , , , ,
2.597,0.023413, , , , ,
2.5975,0.021768, , , , ,
2.598,0.053021, , , , ,
2.5985,0.082957, , , , ,
2.599,0.072759, , , , ,
2.5995,0.047099, , , , ,
2.6,0.035256, , , , ,
2.6005,0.028019, , , , ,
2.601,0.010254, , , , ,
2.6015,-0.026591, , , , ,
2.602,-0.077252, , , , ,
2.6025,-0.096991, , , , ,
2.603,-0.061462, , , , ,
2.6035,-0.0038915, , , , ,
2.604,0.024729, , , , ,
2.6045,0.022756, , , , ,
2.605,0.015518, , , , ,
2.6055,0.022097, , , , ,
2.606,0.035914, , , , ,
2.6065,0.028348, , , , ,
2.607,-0.0061935, , , , ,
2.6075,-0.040079, , , , ,
2.608,-0.062778, , , , ,
2.6085,-0.078568, , , , ,
2.609,-0.094359, , , , ,
2.6095,-0.097649, , , , ,
2.61,-0.089753, , , , ,
2.6105,-0.080542, , , , ,
2.611,-0.069357, , , , ,
2.6115,-0.048961, , , , ,
2.612,-0.019682, , , , ,
2.6125,0.012886, , , , ,
2.613,0.04348, , , , ,
2.6135,0.074733, , , , ,
2.614,0.11816, , , , ,
2.6145,0.15829, , , , ,
2.615,0.17277, , , , ,
2.6155,0.17671, , , , ,
2.616,0.16849, , , , ,
2.6165,0.13132, , , , ,
2.617,0.092168, , , , ,
2.6175,0.067824, , , , ,
2.618,0.042165, , , , ,
2.6185,0.01157, , , , ,
2.619,-0.032183, , , , ,
2.6195,-0.094688, , , , ,
2.62,-0.16246, , , , ,
2.6205,-0.19733, , , , ,
2.621,-0.18417, , , , ,
2.6215,-0.15456, , , , ,
2.622,-0.14107, , , , ,
2.6225,-0.12824, , , , ,
2.623,-0.10324, , , , ,
2.6235,-0.084161, , , , ,
2.624,-0.077581, , , , ,
2.6245,-0.071331, , , , ,
2.625,-0.054224, , , , ,
2.6255,-0.036131, , , , ,
2.626,-0.025604, , , , ,
2.6265,-0.022314, , , , ,
2.627,-0.022314, , , , ,
2.6275,-0.026262, , , , ,
2.628,-0.025604, , , , ,
2.6285,-0.022972, , , , ,
2.629,-0.021327, , , , ,
2.6295,-0.018037, , , , ,
2.63,-0.011458, , , , ,
2.6305,0.0056495, , , , ,
2.631,0.0244, , , , ,
2.6315,0.035585, , , , ,
2.632,0.039204, , , , ,
2.6325,0.048415, , , , ,
2.633,0.067824, , , , ,
2.6335,0.095129, , , , ,
2.634,0.15467, , , , ,
2.6345,0.25008, , , , ,
2.635,0.32278, , , , ,
2.6355,0.33561, , , , ,
2.636,0.31061, , , , ,
2.6365,0.27837, , , , ,
2.637,0.23988, , , , ,
2.6375,0.20007, , , , ,
2.638,0.15369, , , , ,
2.6385,0.090523, , , , ,
2.639,0.0020305, , , , ,
2.6395,-0.1016, , , , ,
2.64,-0.18088, , , , ,
2.6405,-0.20917, , , , ,
2.641,-0.20555, , , , ,
2.6415,-0.20752, , , , ,
2.642,-0.20917, , , , ,
2.6425,-0.19502, , , , ,
2.643,-0.17627, , , , ,
2.6435,-0.17265, , , , ,
2.644,-0.17627, , , , ,
2.6445,-0.16706, , , , ,
2.645,-0.16443, , , , ,
2.6455,-0.17364, , , , ,
2.646,-0.16607, , , , ,
2.6465,-0.14173, , , , ,
2.647,-0.11048, , , , ,
2.6475,-0.079884, , , , ,
2.648,-0.059488, , , , ,
2.6485,-0.045013, , , , ,
2.649,-0.023959, , , , ,
2.6495,0.0020305, , , , ,
2.65,0.018479, , , , ,
2.6505,0.022097, , , , ,
2.651,0.016834, , , , ,
2.6515,0.01157, , , , ,
2.652,0.0092675, , , , ,
2.6525,0.01157, , , , ,
2.653,0.016834, , , , ,
2.6535,0.034598, , , , ,
2.654,0.044796, , , , ,
2.6545,0.035585, , , , ,
2.655,0.022756, , , , ,
2.6555,0.019465, , , , ,
2.656,0.010912, , , , ,
2.6565,0.0026885, , , , ,
2.657,0.0069655, , , , ,
2.6575,0.015847, , , , ,
2.658,0.032953, , , , ,
2.6585,0.043809, , , , ,
2.659,0.035256, , , , ,
2.6595,0.022426, , , , ,
2.66,0.018479, , , , ,
2.6605,0.023084, , , , ,
2.661,0.023742, , , , ,
2.6615,0.022756, , , , ,
2.662,0.020123, , , , ,
2.6625,0.021768, , , , ,
2.663,0.034598, , , , ,
2.6635,0.054008, , , , ,
2.664,0.052363, , , , ,
2.6645,0.03723, , , , ,
2.665,0.029335, , , , ,
2.6655,0.032953, , , , ,
2.666,0.037888, , , , ,
2.6665,0.039862, , , , ,
2.667,0.038875, , , , ,
2.6675,0.043809, , , , ,
2.668,0.049731, , , , ,
2.6685,0.044796, , , , ,
2.669,0.034598, , , , ,
2.6695,0.038217, , , , ,
2.67,0.039862, , , , ,
2.6705,0.026374, , , , ,
2.671,0.025716, , , , ,
2.6715,0.034927, , , , ,
2.672,0.033611, , , , ,
2.6725,0.023742, , , , ,
2.673,0.024071, , , , ,
2.6735,0.031308, , , , ,
2.674,0.026703, , , , ,
2.6745,0.0092675, , , , ,
2.675,0.00038545, , , , ,
2.6755,5.6451e-05, , , , ,
2.676,-0.0045495, , , , ,
2.6765,-0.011458, , , , ,
2.677,0.043809, , , , ,
2.6775,0.12803, , , , ,
2.678,0.13494, , , , ,
2.6785,0.09151, , , , ,
2.679,0.075062, , , , ,
2.6795,0.086576, , , , ,
2.68,0.079009, , , , ,
2.6805,0.028677, , , , ,
2.681,-0.039092, , , , ,
2.6815,-0.095675, , , , ,
2.682,-0.1141, , , , ,
2.6825,-0.10423, , , , ,
2.683,-0.086135, , , , ,
2.6835,-0.076594, , , , ,
2.684,-0.078568, , , , ,
2.6845,-0.086135, , , , ,
2.685,-0.081858, , , , ,
2.6855,-0.044684, , , , ,
2.686,-0.00093055, , , , ,
2.6865,0.01815, , , , ,
2.687,0.020123, , , , ,
2.6875,0.04348, , , , ,
2.688,0.090194, , , , ,
2.6885,0.1198, , , , ,
2.689,0.11026, , , , ,
2.6895,0.099735, , , , ,
2.69,0.10599, , , , ,
2.6905,0.084602, , , , ,
2.691,0.021768, , , , ,
2.6915,-0.045671, , , , ,
2.692,-0.10192, , , , ,
2.6925,-0.15259, , , , ,
2.693,-0.1789, , , , ,
2.6935,-0.16936, , , , ,
2.694,-0.14864, , , , ,
2.6945,-0.13647, , , , ,
2.695,-0.12989, , , , ,
2.6955,-0.11837, , , , ,
2.696,-0.095675, , , , ,
2.6965,-0.068699, , , , ,
2.697,-0.054224, , , , ,
2.6975,-0.052579, , , , ,
2.698,-0.039421, , , , ,
2.6985,-0.022643, , , , ,
2.699,-0.018695, , , , ,
2.6995,-0.016064, , , , ,
2.7,-0.0075095, , , , ,
2.7005,-0.00093055, , , , ,
2.701,0.010912, , , , ,
2.7015,0.027032, , , , ,
2.702,0.035585, , , , ,
2.7025,0.033282, , , , ,
2.703,0.041507, , , , ,
2.7035,0.060587, , , , ,
2.704,0.07868, , , , ,
2.7045,0.098419, , , , ,
2.705,0.11158, , , , ,
2.7055,0.095787, , , , ,
2.706,0.064864, , , , ,
2.7065,0.042494, , , , ,
2.707,0.027361, , , , ,
2.7075,0.0099255, , , , ,
2.708,0.0013725, , , , ,
2.7085,0.012228, , , , ,
2.709,0.024729, , , , ,
2.7095,0.029993, , , , ,
2.71,0.049402, , , , ,
2.7105,0.086576, , , , ,
2.711,0.10763, , , , ,
2.7115,0.095458, , , , ,
2.712,0.068811, , , , ,
2.7125,0.043809, , , , ,
2.713,0.033282, , , , ,
2.7135,0.039533, , , , ,
2.714,0.049731, , , , ,
2.7145,0.038217, , , , ,
2.715,0.00038545, , , , ,
2.7155,-0.045342, , , , ,
2.716,-0.092385, , , , ,
2.7165,-0.11311, , , , ,
2.717,-0.098307, , , , ,
2.7175,-0.082516, , , , ,
2.718,-0.084819, , , , ,
2.7185,-0.090082, , , , ,
2.719,-0.089095, , , , ,
2.7195,-0.076923, , , , ,
2.72,-0.067054, , , , ,
2.7205,-0.067712, , , , ,
2.721,-0.066396, , , , ,
2.7215,-0.069357, , , , ,
2.722,-0.073634, , , , ,
2.7225,-0.066067, , , , ,
2.723,-0.053237, , , , ,
2.7235,-0.047316, , , , ,
2.724,-0.036789, , , , ,
2.7245,-0.027578, , , , ,
2.725,-0.031525, , , , ,
2.7255,-0.028236, , , , ,
2.726,-0.0035625, , , , ,
2.7265,0.01815, , , , ,
2.727,0.019465, , , , ,
2.7275,0.019465, , , , ,
2.728,0.028677, , , , ,
2.7285,0.029993, , , , ,
2.729,0.025058, , , , ,
2.7295,0.035256, , , , ,
2.73,0.04677, , , , ,
2.7305,0.037559, , , , ,
2.731,0.027032, , , , ,
2.7315,0.033611, , , , ,
2.732,0.040849, , , , ,
2.7325,0.045454, , , , ,
2.733,0.071443, , , , ,
2.7335,0.12868, , , , ,
2.734,0.21488, , , , ,
2.7345,0.30797, , , , ,
2.735,0.39943, , , , ,
2.7355,0.44581, , , , ,
2.736,0.45437, , , , ,
2.7365,0.44187, , , , ,
2.737,0.39417, , , , ,
2.7375,0.32673, , , , ,
2.738,0.23264, , , , ,
2.7385,0.11388, , , , ,
2.739,-0.02692, , , , ,
2.7395,-0.16015, , , , ,
2.74,-0.24799, , , , ,
2.7405,-0.30753, , , , ,
2.741,-0.38978, , , , ,
2.7415,-0.45162, , , , ,
2.742,-0.47235, , , , ,
2.7425,-0.47761, , , , ,
2.743,-0.4582, , , , ,
2.7435,-0.39274, , , , ,
2.744,-0.30753, , , , ,
2.7445,-0.23812, , , , ,
2.745,-0.19009, , , , ,
2.7455,-0.15094, , , , ,
2.746,-0.11903, , , , ,
2.7465,-0.096333, , , , ,
2.747,-0.093043, , , , ,
2.7475,-0.088766, , , , ,
2.748,-0.076923, , , , ,
2.7485,-0.063107, , , , ,
2.749,-0.038434, , , , ,
2.7495,-0.00093055, , , , ,
2.75,0.023084, , , , ,
2.7505,0.028677, , , , ,
2.751,0.034598, , , , ,
2.7515,0.04348, , , , ,
2.752,0.045783, , , , ,
2.7525,0.039862, , , , ,
2.753,0.028019, , , , ,
2.7535,0.02111, , , , ,
2.754,0.022426, , , , ,
2.7545,0.022426, , , , ,
2.755,0.015518, , , , ,
2.7555,0.015518, , , , ,
2.756,0.020123, , , , ,
2.7565,0.032624, , , , ,
2.757,0.03723, , , , ,
2.7575,0.02111, , , , ,
2.758,0.0040045, , , , ,
2.7585,0.0033465, , , , ,
2.759,0.0076225, , , , ,
2.7595,0.013544, , , , ,
2.76,0.02769, , , , ,
2.7605,0.037559, , , , ,
2.761,0.028677, , , , ,
2.7615,0.028019, , , , ,
2.762,0.040849, , , , ,
2.7625,0.047428, , , , ,
2.763,0.047099, , , , ,
2.7635,0.053021, , , , ,
2.764,0.072101, , , , ,
2.7645,0.086905, , , , ,
2.765,0.085918, , , , ,
2.7655,0.089208, , , , ,
2.766,0.0948, , , , ,
2.7665,0.080325, , , , ,
2.767,0.070785, , , , ,
2.7675,0.082628, , , , ,
2.768,0.08197, , , , ,
2.7685,0.054665, , , , ,
2.769,0.02769, , , , ,
2.7695,0.018808, , , , ,
2.77,0.01815, , , , ,
2.7705,0.017821, , , , ,
2.771,0.015847, , , , ,
2.7715,0.013215, , , , ,
2.772,0.0079515, , , , ,
2.7725,0.0033465, , , , ,
2.773,0.0026885, , , , ,
2.7735,0.0079515, , , , ,
2.774,0.018808, , , , ,
2.7745,0.025387, , , , ,
2.775,0.025058, , , , ,
2.7755,0.021439, , , , ,
2.776,0.020123, , , , ,
2.7765,0.020123, , , , ,
2.777,0.01815, , , , ,
2.7775,0.019794, , , , ,
2.778,0.019465, , , , ,
2.7785,0.017821, , , , ,
2.779,0.016834, , , , ,
2.7795,0.017821, , , , ,
2.78,0.020123, , , , ,
2.7805,0.020452, , , , ,
2.781,0.012886, , , , ,
2.7815,0.00038545, , , , ,
2.782,-0.0098125, , , , ,
